vessel name,country,vessel_code,is_ulysses,account_type,gl_account,account_type,account_category,pl_mapping_1,pnl_contribution_daily_usd_rounded,Business Date Local,order_account_full_code
Mamta's Kitchen 2,GB,LDN-029-02,TRUE,REEF UK,520040,,,L2 Expenses,9.018166667,6/1/2024,"2 Accounts: 215.48 GBP (50%) REEF UK, London-Heliport Industrial Estate, Unit 18, London-Wendy's Heliport - LDN-029-BK01-REEF Kitchens Limited (UK)-Operations - SC&P -L2. Waste Management, 1: London (GB-M25861), 2: Heliport Industrial Estate, Unit 18, London (GB-XX-RE-2000169), 3: Wendy's Heliport - LDN-029-BK01 (KI-1001364), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L2. Waste Management (520040) ; 215.47 GBP (50%) REEF UK, London-Heliport Industrial Estate, Unit 18, London-Battersea Heliport Brick and Mortar Kitchen 2-REEF Kitchens Limited (UK)-Operations - SC&P -L2. Waste Management, 1: London (GB-M25861), 2: Heliport Industrial Estate, Unit 18, London (GB-XX-RE-2000169), 3: Battersea Heliport Brick and Mortar Kitchen 2 (KI-1002219), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L2. Waste Management (520040) "
Mamta's Kitchen 2,GB,LDN-029-02,TRUE,REEF UK,520040,,,L2 Expenses,13.22116667,6/1/2024,"2 Accounts: 315.90 GBP (50%) REEF UK, London-Heliport Industrial Estate, Unit 18, London-Wendy's Heliport - LDN-029-BK01-REEF Kitchens Limited (UK)-Operations - SC&P -L2. Waste Management, 1: London (GB-M25861), 2: Heliport Industrial Estate, Unit 18, London (GB-XX-RE-2000169), 3: Wendy's Heliport - LDN-029-BK01 (KI-1001364), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L2. Waste Management (520040) ; 315.90 GBP (50%) REEF UK, London-Heliport Industrial Estate, Unit 18, London-Battersea Heliport Brick and Mortar Kitchen 2-REEF Kitchens Limited (UK)-Operations - SC&P -L2. Waste Management, 1: London (GB-M25861), 2: Heliport Industrial Estate, Unit 18, London (GB-XX-RE-2000169), 3: Battersea Heliport Brick and Mortar Kitchen 2 (KI-1002219), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L2. Waste Management (520040) "
GRAVITY 2,GB,LDN-292-02,TRUE,REEF UK,507010,,,L1 Expenses,2.495666667,6/1/2024,"2 Accounts: 58.65 GBP (50%) REEF UK, London-Wandsworth High Street, Unit 10 Southside Shopping Centre, London-Gravity Wandsworth Brick & Mortar Kitchen-REEF Kitchens Limited (UK)-Operations - Kitchen Enterprise Operations-L1. Maintenance, 1: London (GB-M25861), 2: Wandsworth High Street, Unit 10 Southside Shopping Centre, London (GB-XX-RE-1889236), 3: Gravity Wandsworth Brick & Mortar Kitchen (KI-1002143), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - Kitchen Enterprise Operations (D00019-07), 6: L1. Maintenance (507010) ; 58.65 GBP (50%) REEF UK, London-Wandsworth High Street, Unit 10 Southside Shopping Centre, London-Gravity Wandsworth Brick & Mortar-Upstairs-REEF Kitchens Limited (UK)-Operations - Kitchen Enterprise Operations-L1. Maintenance, 1: London (GB-M25861), 2: Wandsworth High Street, Unit 10 Southside Shopping Centre, London (GB-XX-RE-1889236), 3: Gravity Wandsworth Brick & Mortar-Upstairs (KI-1002209), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - Kitchen Enterprise Operations (D00019-07), 6: L1. Maintenance (507010) "
GRAVITY 2,GB,LDN-292-02,TRUE,REEF UK,507010,,,L1 Expenses,2.691333333,6/1/2024,"2 Accounts: 63.25 GBP (50%) REEF UK, London-Wandsworth High Street, Unit 10 Southside Shopping Centre, London-Gravity Wandsworth Brick & Mortar Kitchen-REEF Kitchens Limited (UK)-Operations - Kitchen Enterprise Operations-L1. Maintenance, 1: London (GB-M25861), 2: Wandsworth High Street, Unit 10 Southside Shopping Centre, London (GB-XX-RE-1889236), 3: Gravity Wandsworth Brick & Mortar Kitchen (KI-1002143), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - Kitchen Enterprise Operations (D00019-07), 6: L1. Maintenance (507010) ; 63.25 GBP (50%) REEF UK, London-Wandsworth High Street, Unit 10 Southside Shopping Centre, London-Gravity Wandsworth Brick & Mortar-Upstairs-REEF Kitchens Limited (UK)-Operations - Kitchen Enterprise Operations-L1. Maintenance, 1: London (GB-M25861), 2: Wandsworth High Street, Unit 10 Southside Shopping Centre, London (GB-XX-RE-1889236), 3: Gravity Wandsworth Brick & Mortar-Upstairs (KI-1002209), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - Kitchen Enterprise Operations (D00019-07), 6: L1. Maintenance (507010) "
GRAVITY 2,GB,LDN-292-02,TRUE,REEF UK,507010,,,L1 Expenses,2.106333333,6/1/2024,"2 Accounts: 49.50 GBP (50%) REEF UK, London-Wandsworth High Street, Unit 10 Southside Shopping Centre, London-Gravity Wandsworth Brick & Mortar Kitchen-REEF Kitchens Limited (UK)-Operations - Kitchen Enterprise Operations-L1. Maintenance, 1: London (GB-M25861), 2: Wandsworth High Street, Unit 10 Southside Shopping Centre, London (GB-XX-RE-1889236), 3: Gravity Wandsworth Brick & Mortar Kitchen (KI-1002143), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - Kitchen Enterprise Operations (D00019-07), 6: L1. Maintenance (507010) ; 49.50 GBP (50%) REEF UK, London-Wandsworth High Street, Unit 10 Southside Shopping Centre, London-Gravity Wandsworth Brick & Mortar-Upstairs-REEF Kitchens Limited (UK)-Operations - Kitchen Enterprise Operations-L1. Maintenance, 1: London (GB-M25861), 2: Wandsworth High Street, Unit 10 Southside Shopping Centre, London (GB-XX-RE-1889236), 3: Gravity Wandsworth Brick & Mortar-Upstairs (KI-1002209), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - Kitchen Enterprise Operations (D00019-07), 6: L1. Maintenance (507010) "
GRAVITY 2,GB,LDN-292-02,TRUE,REEF UK,507010,,,L1 Expenses,4.991333333,6/1/2024,"2 Accounts: 58.65 GBP (50%) REEF UK, London-Wandsworth High Street, Unit 10 Southside Shopping Centre, London-Gravity Wandsworth Brick & Mortar Kitchen-REEF Kitchens Limited (UK)-Operations - Kitchen Enterprise Operations-L1. Maintenance, 1: London (GB-M25861), 2: Wandsworth High Street, Unit 10 Southside Shopping Centre, London (GB-XX-RE-1889236), 3: Gravity Wandsworth Brick & Mortar Kitchen (KI-1002143), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - Kitchen Enterprise Operations (D00019-07), 6: L1. Maintenance (507010) ; 58.65 GBP (50%) REEF UK, London-Wandsworth High Street, Unit 10 Southside Shopping Centre, London-Gravity Wandsworth Brick & Mortar-Upstairs-REEF Kitchens Limited (UK)-Operations - Kitchen Enterprise Operations-L1. Maintenance, 1: London (GB-M25861), 2: Wandsworth High Street, Unit 10 Southside Shopping Centre, London (GB-XX-RE-1889236), 3: Gravity Wandsworth Brick & Mortar-Upstairs (KI-1002209), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - Kitchen Enterprise Operations (D00019-07), 6: L1. Maintenance (507010) "
,CA,TOR-005-03,FALSE,Kitchens (CAN),520040,,,L2 Expenses,7.717833333,6/1/2024,"2 Accounts: 315.87 CAD (50%) Kitchens (CAN), 325 Front St. West (EK02)-Vessel Canada ON Operations ULC (BC)-L2. Waste Management-EK Operations, 1: 325 Front St. West (EK02) (TOR-005-EK02), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L2. Waste Management (520040), 4: EK Operations (11) ; 315.86 CAD (50%) Kitchens (CAN), 325 Front St (EK03)-Vessel Canada ON Operations ULC (BC)-L2. Waste Management-EK Operations, 1: 325 Front St (EK03) (TOR-005-EK03), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L2. Waste Management (520040), 4: EK Operations (11) "
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,519025,,,L1 Expenses,0.588666667,6/1/2024,"2 Accounts: 13.89 GBP (50%) REEF UK, London-158 Trundleys Rd, Unit 2, London-Wendy's Apollo Kitchen Vessel 1-REEF Kitchens Limited (UK)-Operations - Kitchen Enterprise Operations-Small Equipment - Utensils, 1: London (GB-M25861), 2: 158 Trundleys Rd, Unit 2, London (GB-XX-RE-1528649), 3: Wendy's Apollo Kitchen Vessel 1 (KI-1001314), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - Kitchen Enterprise Operations (D00019-07), 6: Small Equipment - Utensils (519025) ; 13.89 GBP (50%) REEF UK, London-Heliport Industrial Estate, Unit 18, London-Wendy's Heliport - LDN-029-BK01-REEF Kitchens Limited (UK)-Operations - Kitchen Enterprise Operations-Small Equipment - Utensils, 1: London (GB-M25861), 2: Heliport Industrial Estate, Unit 18, London (GB-XX-RE-2000169), 3: Wendy's Heliport - LDN-029-BK01 (KI-1001364), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - Kitchen Enterprise Operations (D00019-07), 6: Small Equipment - Utensils (519025) "
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,519025,,,L1 Expenses,1.041333333,6/1/2024,"2 Accounts: 24.57 GBP (50%) REEF UK, London-158 Trundleys Rd, Unit 2, London-Wendy's Apollo Kitchen Vessel 1-REEF Kitchens Limited (UK)-Operations - Kitchen Enterprise Operations-Small Equipment - Utensils, 1: London (GB-M25861), 2: 158 Trundleys Rd, Unit 2, London (GB-XX-RE-1528649), 3: Wendy's Apollo Kitchen Vessel 1 (KI-1001314), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - Kitchen Enterprise Operations (D00019-07), 6: Small Equipment - Utensils (519025) ; 24.57 GBP (50%) REEF UK, London-Heliport Industrial Estate, Unit 18, London-Wendy's Heliport - LDN-029-BK01-REEF Kitchens Limited (UK)-Operations - Kitchen Enterprise Operations-Small Equipment - Utensils, 1: London (GB-M25861), 2: Heliport Industrial Estate, Unit 18, London (GB-XX-RE-2000169), 3: Wendy's Heliport - LDN-029-BK01 (KI-1001364), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - Kitchen Enterprise Operations (D00019-07), 6: Small Equipment - Utensils (519025) "
,CA,TOR-018-02,FALSE,Kitchens (CAN),519005,,,L1 Expenses,2.377166667,6/1/2024,"2 Accounts: 97.50 CAD (50%) Kitchens (CAN), 1941 Yonge St (EK01)-Vessel Canada ON Operations ULC (BC)-L1. Permits And Fees-Launch - Enabling - Canada, 1: 1941 Yonge St (EK01) (TOR-018-EK01), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L1. Permits And Fees (519005), 4: Launch - Enabling - Canada (56) ; 97.50 CAD (50%) Kitchens (CAN), 1941 Yonge St (EK02)-Vessel Canada ON Operations ULC (BC)-L1. Permits And Fees-Launch - Enabling - Canada, 1: 1941 Yonge St (EK02) (TOR-018-EK02), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L1. Permits And Fees (519005), 4: Launch - Enabling - Canada (56) "
,GB,LDN-005-03,FALSE,REEF UK,515015,,,L1 Expenses,4.595,6/1/2024,"2 Accounts: 110.00 GBP (50%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Wendy's Regis Road - LDN-005-EK01-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Internet Services, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Wendy's Regis Road - LDN-005-EK01 (KI-1000328), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Internet Services (515015) ; 110.00 GBP (50%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK03-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Internet Services, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK03 (KI-1000982), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Internet Services (515015) "
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,515015,,,L1 Expenses,5.200833333,6/1/2024,"2 Accounts: 124.50 GBP (50%) REEF UK, London-Heliport Industrial Estate, Unit 18, London-Battersea Heliport Brick and Mortar Kitchen 2-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Internet Services, 1: London (GB-M25861), 2: Heliport Industrial Estate, Unit 18, London (GB-XX-RE-2000169), 3: Battersea Heliport Brick and Mortar Kitchen 2 (KI-1002219), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Internet Services (515015) ; 124.50 GBP (50%) REEF UK, London-Heliport Industrial Estate, Unit 18, London-Wendy's Heliport - LDN-029-BK01-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Internet Services, 1: London (GB-M25861), 2: Heliport Industrial Estate, Unit 18, London (GB-XX-RE-2000169), 3: Wendy's Heliport - LDN-029-BK01 (KI-1001364), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Internet Services (515015) "
,CA,TOR-044-01,FALSE,Kitchens (CAN),515005,,,L1 Expenses,4.749446145,6/1/2024,"3 Accounts: 6,000.00 CAD (93.897%) Kitchens (CAN), 4894 Dundas Street (BK01)-Vessel Canada ON Operations ULC (BC)-SG&A. Closing Cost - Space Rent-EK Operations, 1: 4894 Dundas Street (BK01) (TOR-044-BK01), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: SG&A. Closing Cost - Space Rent (615005), 4: EK Operations (11) ; 195.00 CAD (3.052%) Kitchens (CAN), 4894 Dundas Street (BK01)-Vessel Canada ON Operations ULC (BC)-L1. Electric-EK Operations, 1: 4894 Dundas Street (BK01) (TOR-044-BK01), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L1. Electric (515005), 4: EK Operations (11) ; 195.00 CAD (3.052%) Kitchens (CAN), 4894 Dundas Street (BK01)-Vessel Canada ON Operations ULC (BC)-L1. Fresh Water-EK Operations, 1: 4894 Dundas Street (BK01) (TOR-044-BK01), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L1. Fresh Water (515011), 4: EK Operations (11) "
,CA,TOR-044-01,FALSE,Kitchens (CAN),515011,,,L1 Expenses,4.749446145,6/1/2024,"3 Accounts: 6,000.00 CAD (93.897%) Kitchens (CAN), 4894 Dundas Street (BK01)-Vessel Canada ON Operations ULC (BC)-SG&A. Closing Cost - Space Rent-EK Operations, 1: 4894 Dundas Street (BK01) (TOR-044-BK01), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: SG&A. Closing Cost - Space Rent (615005), 4: EK Operations (11) ; 195.00 CAD (3.052%) Kitchens (CAN), 4894 Dundas Street (BK01)-Vessel Canada ON Operations ULC (BC)-L1. Electric-EK Operations, 1: 4894 Dundas Street (BK01) (TOR-044-BK01), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L1. Electric (515005), 4: EK Operations (11) ; 195.00 CAD (3.052%) Kitchens (CAN), 4894 Dundas Street (BK01)-Vessel Canada ON Operations ULC (BC)-L1. Fresh Water-EK Operations, 1: 4894 Dundas Street (BK01) (TOR-044-BK01), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L1. Fresh Water (515011), 4: EK Operations (11) "
,US,MIA-028-02,FALSE,Kitchens (US),509005,,,L1 Expenses,100,6/1/2024,"3 Accounts: 3,000.00 USD (47.244%) Kitchens (US), 625 SE 1st Ave (EK01)-Vessel FL Operations LLC (DE)-SG&A. Closing Cost - Space Rent-EK Operations, 1: 625 SE 1st Ave (EK01) (MIA-028-EK01), 2: Vessel FL Operations LLC (DE) (US23), 3: SG&A. Closing Cost - Space Rent (615005), 4: EK Operations (11) ; 3,000.00 USD (47.244%) Kitchens (US), 625 SE 1st Ave (EK02)-Vessel FL Operations LLC (DE)-L1. Rent Expense - Space-EK Operations, 1: 625 SE 1st Ave (EK02) (MIA-028-EK02), 2: Vessel FL Operations LLC (DE) (US23), 3: L1. Rent Expense - Space (509005), 4: EK Operations (11) ; 350.00 USD (5.512%) Kitchens (US), 625 SE 1st Ave (EK01)-Vessel FL Operations LLC (DE)-L1. Utility Expenses - Other-EK Operations, 1: 625 SE 1st Ave (EK01) (MIA-028-EK01), 2: Vessel FL Operations LLC (DE) (US23), 3: L1. Utility Expenses - Other (515040), 4: EK Operations (11) "
NLAA,US,MIA-028-01,TRUE,Kitchens (US),515040,,,L1 Expenses,11.66666667,6/1/2024,"3 Accounts: 3,000.00 USD (47.244%) Kitchens (US), 625 SE 1st Ave (EK01)-Vessel FL Operations LLC (DE)-SG&A. Closing Cost - Space Rent-EK Operations, 1: 625 SE 1st Ave (EK01) (MIA-028-EK01), 2: Vessel FL Operations LLC (DE) (US23), 3: SG&A. Closing Cost - Space Rent (615005), 4: EK Operations (11) ; 3,000.00 USD (47.244%) Kitchens (US), 625 SE 1st Ave (EK02)-Vessel FL Operations LLC (DE)-L1. Rent Expense - Space-EK Operations, 1: 625 SE 1st Ave (EK02) (MIA-028-EK02), 2: Vessel FL Operations LLC (DE) (US23), 3: L1. Rent Expense - Space (509005), 4: EK Operations (11) ; 350.00 USD (5.512%) Kitchens (US), 625 SE 1st Ave (EK01)-Vessel FL Operations LLC (DE)-L1. Utility Expenses - Other-EK Operations, 1: 625 SE 1st Ave (EK01) (MIA-028-EK01), 2: Vessel FL Operations LLC (DE) (US23), 3: L1. Utility Expenses - Other (515040), 4: EK Operations (11) "
,US,MIA-000-00,FALSE,Kitchens (US),615005,,,Non-recurring Costs,83.33333333,6/1/2024,"2 Accounts: 2,500.00 USD (50%) Kitchens (US), 626 S Miami Ave Miami, (EK04)-Vessel FL Operations LLC (DE)-L1. Rent Expense - Space-EK Operations, 1: 626 S Miami Ave Miami, (EK04) (MIA-037-EK04), 2: Vessel FL Operations LLC (DE) (US23), 3: L1. Rent Expense - Space (509005), 4: EK Operations (11) ; 2,500.00 USD (50%) Kitchens (US), MSA - Miami (EK00)-Vessel FL Operations LLC (DE)-SG&A. Closing Cost - Space Rent-EK Operations, 1: MSA - Miami (EK00) (MIA-000-EK00), 2: Vessel FL Operations LLC (DE) (US23), 3: SG&A. Closing Cost - Space Rent (615005), 4: EK Operations (11) "
,CA,TOR-005-03,FALSE,Kitchens (CAN),515010,,,L1 Expenses,8.529333333,6/1/2024,"2 Accounts: 350.00 CAD (50%) Kitchens (CAN), 325 Front St. West (EK02)-Vessel Canada ON Operations ULC (BC)-L1. Water & Sewer-EK Operations, 1: 325 Front St. West (EK02) (TOR-005-EK02), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L1. Grey Water (515010), 4: EK Operations (11) ; 350.00 CAD (50%) Kitchens (CAN), 325 Front St (EK03)-Vessel Canada ON Operations ULC (BC)-L1. Water & Sewer-EK Operations, 1: 325 Front St (EK03) (TOR-005-EK03), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L1. Grey Water (515010), 4: EK Operations (11) "
,GB,LDN-005-03,FALSE,REEF UK,519006,,,L1 Expenses,2.010166667,6/1/2024,"2 Accounts: 47.50 GBP (50%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Wendy's Regis Road - LDN-005-EK01-REEF Kitchens Limited (UK)-Operations - Kitchen Enterprise Operations-L1. Labels/Stickers/Flyers, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Wendy's Regis Road - LDN-005-EK01 (KI-1000328), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - Kitchen Enterprise Operations (D00019-07), 6: L1. Labels/Stickers/Flyers (519006) ; 47.50 GBP (50%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK03-REEF Kitchens Limited (UK)-Operations - Kitchen Enterprise Operations-L1. Labels/Stickers/Flyers, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK03 (KI-1000982), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - Kitchen Enterprise Operations (D00019-07), 6: L1. Labels/Stickers/Flyers (519006) "
Eesentia,GB,LDN-205-02,TRUE,REEF UK,515040,,,L1 Expenses,61.51811111,6/1/2024,"2 Accounts: 2,916.67 GBP (66.667%) REEF UK, London-BOXPARK Wembley Wembley Park, Wembley, London-Boxpark Wembley Sides-REEF Kitchens Limited (UK)-Enablement Launch-L1. Rent Expense - Space, 1: London (GB-M25861), 2: BOXPARK Wembley Wembley Park, Wembley, London (GB-XX-RE-1532113), 3: Boxpark Wembley Sides (KI-1001091), 4: REEF Kitchens Limited (UK) (GB11), 5: Enablement Launch (D00002-01), 6: L1. Rent Expense - Space (509005) ; 1,458.33 GBP (33.333%) REEF UK, London-BOXPARK Wembley Wembley Park, Wembley, London-Boxpark Wembley Sides-REEF Kitchens Limited (UK)-Enablement Launch-L1. Utility Expenses - Other, 1: London (GB-M25861), 2: BOXPARK Wembley Wembley Park, Wembley, London (GB-XX-RE-1532113), 3: Boxpark Wembley Sides (KI-1001091), 4: REEF Kitchens Limited (UK) (GB11), 5: Enablement Launch (D00002-01), 6: L1. Utility Expenses - Other (515040) "
Eesentia,GB,LDN-205-02,TRUE,REEF UK,515040,,,L1 Expenses,61.51811111,6/1/2024,"2 Accounts: 2,916.67 GBP (66.667%) REEF UK, London-BOXPARK Wembley Wembley Park, Wembley, London-Boxpark Wembley Sides-REEF Kitchens Limited (UK)-Enablement Launch-L1. Rent Expense - Space, 1: London (GB-M25861), 2: BOXPARK Wembley Wembley Park, Wembley, London (GB-XX-RE-1532113), 3: Boxpark Wembley Sides (KI-1001091), 4: REEF Kitchens Limited (UK) (GB11), 5: Enablement Launch (D00002-01), 6: L1. Rent Expense - Space (509005) ; 1,458.33 GBP (33.333%) REEF UK, London-BOXPARK Wembley Wembley Park, Wembley, London-Boxpark Wembley Sides-REEF Kitchens Limited (UK)-Enablement Launch-L1. Utility Expenses - Other, 1: London (GB-M25861), 2: BOXPARK Wembley Wembley Park, Wembley, London (GB-XX-RE-1532113), 3: Boxpark Wembley Sides (KI-1001091), 4: REEF Kitchens Limited (UK) (GB11), 5: Enablement Launch (D00002-01), 6: L1. Utility Expenses - Other (515040) "
Eesentia,GB,LDN-205-02,TRUE,REEF UK,515040,,,L1 Expenses,4.101222222,6/1/2024,"2 Accounts: 194.45 GBP (66.667%) REEF UK, London-BOXPARK Wembley Wembley Park, Wembley, London-Boxpark Wembley Sides-REEF Kitchens Limited (UK)-Enablement Launch-L1. Rent Expense - Space, 1: London (GB-M25861), 2: BOXPARK Wembley Wembley Park, Wembley, London (GB-XX-RE-1532113), 3: Boxpark Wembley Sides (KI-1001091), 4: REEF Kitchens Limited (UK) (GB11), 5: Enablement Launch (D00002-01), 6: L1. Rent Expense - Space (509005) ; 97.22 GBP (33.333%) REEF UK, London-BOXPARK Wembley Wembley Park, Wembley, London-Boxpark Wembley Sides-REEF Kitchens Limited (UK)-Enablement Launch-L1. Utility Expenses - Other, 1: London (GB-M25861), 2: BOXPARK Wembley Wembley Park, Wembley, London (GB-XX-RE-1532113), 3: Boxpark Wembley Sides (KI-1001091), 4: REEF Kitchens Limited (UK) (GB11), 5: Enablement Launch (D00002-01), 6: L1. Utility Expenses - Other (515040) "
